run_name,success,exit_code,wall_time_s,error,final_time,n_steps,growth_dt,growth_n_steps,treated_dt
r1141_AB-gaussian_seed_z_fraction,True,0,17.009,,318.9856962952568,3829,0.08330783397630107,2388,0.08330783397630107
r1142_AB-diffusivity_ratio,True,0,12.634,,165.31657431735175,1985,0.08328290897599586,544,0.08328290897599584
r1142_AB-resection_time,True,0,11.856,,266.1254713737235,3194,0.08332043562107812,1753,0.0833204356210781
r1142_AB-rt_alpha,True,0,10.171,,165.31657431735175,1985,0.08328290897599586,544,0.08328290897599584
r1142_AB-chemo_kill_rate,True,0,13.709,,165.31657431735175,1985,0.08328290897599586,544,0.08328290897599584
r1142_AB-rt_alpha_beta_ratio,True,0,10.47,,165.31657431735175,1985,0.08328290897599586,544,0.08328290897599584
r1142_AB-seed_peak_density,True,0,11.51,,165.31657431735175,1985,0.08328290897599586,544,0.08328290897599584
r1142_AB-seed_sigma_mm,True,0,11.517,,165.31657431735175,1985,0.08328290897599586,544,0.08328290897599584
r1142_AB-gaussian_seed_z_fraction,True,0,11.187,,165.31657431735175,1985,0.08328290897599586,544,0.08328290897599584
r1143_AB-front_speed_mm_per_day,True,0,11.31,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1142_AB-gaussian_seed_y_fraction,True,0,14.255,,165.31657431735175,1985,0.08328290897599586,544,0.08328290897599584
r1143_A,True,0,14.781,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1143_AB-front_width_mm,True,0,11.955,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1142_B,True,0,15.98,,266.1254713737235,3194,0.08332043562107812,1753,0.0833204356210781
r1142_AB-gaussian_seed_x_fraction,True,0,17.599,,165.31657431735175,1985,0.08328290897599586,544,0.08328290897599584
r1143_AB-diffusivity_ratio,True,0,11.018,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1143_AB-chemo_kill_rate,True,0,11.422,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1143_AB-rt_alpha,True,0,14.631,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1143_AB-rt_alpha_beta_ratio,True,0,14.928,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1143_AB-seed_peak_density,True,0,14.656,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1143_AB-resection_time,True,0,17.621,,191.14057928780124,2294,0.08332196132859689,853,0.08332196132859689
r1143_B,True,0,11.255,,191.14057928780124,2294,0.08332196132859689,853,0.08332196132859689
r1143_AB-seed_sigma_mm,True,0,15.793,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1143_AB-gaussian_seed_y_fraction,True,0,13.79,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1143_AB-gaussian_seed_z_fraction,True,0,14.432,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1143_AB-gaussian_seed_x_fraction,True,0,17.205,,238.34608959935917,2862,0.08327955611438126,1421,0.08327955611438126
r1144_AB-front_speed_mm_per_day,True,0,14.827,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1144_AB-front_width_mm,True,0,13.269,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1144_A,True,0,17.044,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1144_AB-rt_alpha_beta_ratio,True,0,13.14,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1144_AB-chemo_kill_rate,True,0,17.218,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1144_AB-seed_sigma_mm,True,0,13.283,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1144_AB-resection_time,True,0,18.527,,292.6415567633928,3512,0.08332618358866539,2071,0.08332618358866538
r1144_AB-seed_peak_density,True,0,16.593,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1144_AB-diffusivity_ratio,True,0,21.249,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1144_AB-rt_alpha,True,0,20.602,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1144_B,True,0,14.226,,292.6415567633928,3512,0.08332618358866539,2071,0.08332618358866538
r1144_AB-gaussian_seed_z_fraction,True,0,16.121,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1145_A,True,0,15.631,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1145_AB-front_speed_mm_per_day,True,0,11.113,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1144_AB-gaussian_seed_y_fraction,True,0,22.497,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1144_AB-gaussian_seed_x_fraction,True,0,22.617,,305.56452851961643,3668,0.08330548760076784,2227,0.08330548760076784
r1145_AB-diffusivity_ratio,True,0,11.001,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1145_AB-front_width_mm,True,0,11.37,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1145_AB-resection_time,True,0,11.536,,196.33600444213678,2358,0.08326378475069414,916,0.08326378475069414
r1145_AB-chemo_kill_rate,True,0,10.24,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1145_AB-seed_sigma_mm,True,0,11.398,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1145_AB-seed_peak_density,True,0,13.075,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1145_AB-rt_alpha_beta_ratio,True,0,15.457,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1145_AB-rt_alpha,True,0,16.415,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1145_B,True,0,9.536,,196.33600444213678,2358,0.08326378475069414,916,0.08326378475069414
r1145_AB-gaussian_seed_y_fraction,True,0,13.614,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1146_AB-diffusivity_ratio,True,0,10.956,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1145_AB-gaussian_seed_z_fraction,True,0,13.882,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1145_AB-gaussian_seed_x_fraction,True,0,17.935,,229.91479079948687,2761,0.08327228931527955,1319,0.08327228931527957
r1146_A,True,0,13.61,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1146_AB-front_speed_mm_per_day,True,0,14.389,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1146_AB-front_width_mm,True,0,13.856,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1146_AB-chemo_kill_rate,True,0,11.232,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1146_AB-resection_time,True,0,12.391,,270.2981966962243,3244,0.08332250206418752,1803,0.08332250206418751
r1146_AB-seed_peak_density,True,0,12.429,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1146_AB-seed_sigma_mm,True,0,11.814,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1146_AB-rt_alpha,True,0,15.431,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1147_A,True,0,10.231,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1146_AB-gaussian_seed_x_fraction,True,0,12.567,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1146_AB-rt_alpha_beta_ratio,True,0,17.063,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1147_AB-front_speed_mm_per_day,True,0,10.391,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1147_AB-front_width_mm,True,0,9.727,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1147_AB-diffusivity_ratio,True,0,9.965,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1146_AB-gaussian_seed_y_fraction,True,0,16.341,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1146_AB-gaussian_seed_z_fraction,True,0,17.782,,246.5116933763145,2960,0.08328097749199814,1519,0.08328097749199814
r1146_B,True,0,17.453,,270.2981966962243,3244,0.08332250206418752,1803,0.08332250206418751
r1147_AB-resection_time,True,0,10.376,,175.3319845965177,2106,0.0832535539394671,664,0.0832535539394671
r1147_AB-chemo_kill_rate,True,0,9.975,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1147_AB-seed_peak_density,True,0,9.719,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1147_AB-rt_alpha_beta_ratio,True,0,12.757,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1147_AB-gaussian_seed_x_fraction,True,0,12.532,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1147_AB-rt_alpha,True,0,14.863,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1147_AB-gaussian_seed_z_fraction,True,0,9.823,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1147_AB-gaussian_seed_y_fraction,True,0,11.398,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1147_AB-seed_sigma_mm,True,0,15.286,,152.30026241541103,1829,0.08326968967491034,387,0.08326968967491034
r1148_AB-front_speed_mm_per_day,True,0,10.193,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1148_AB-front_width_mm,True,0,12.198,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1148_AB-resection_time,True,0,9.674,,167.44980062737812,2011,0.08326693218666242,569,0.08326693218666242
r1148_AB-diffusivity_ratio,True,0,11.52,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1147_B,True,0,15.98,,175.3319845965177,2106,0.0832535539394671,664,0.0832535539394671
r1148_A,True,0,15.504,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1148_AB-seed_peak_density,True,0,9.797,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1148_AB-seed_sigma_mm,True,0,10.28,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1148_AB-chemo_kill_rate,True,0,11.684,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1148_AB-rt_alpha,True,0,11.619,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1148_AB-rt_alpha_beta_ratio,True,0,12.921,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1148_AB-gaussian_seed_z_fraction,True,0,10.084,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1148_AB-gaussian_seed_x_fraction,True,0,13.382,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1148_B,True,0,10.022,,167.44980062737812,2011,0.08326693218666242,569,0.08326693218666242
r1148_AB-gaussian_seed_y_fraction,True,0,13.759,,175.3646075831432,2107,0.08322952424449132,665,0.08322952424449132
r1149_A,True,0,12.087,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-resection_time,True,0,10.714,,241.1587516008588,2895,0.08330181402447627,1454,0.08330181402447627
r1149_AB-front_speed_mm_per_day,True,0,15.056,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-front_width_mm,True,0,15.481,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-diffusivity_ratio,True,0,16.083,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-seed_peak_density,True,0,11.819,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-rt_alpha,True,0,16.134,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-chemo_kill_rate,True,0,16.616,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-gaussian_seed_y_fraction,True,0,12.261,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-gaussian_seed_x_fraction,True,0,13.936,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-rt_alpha_beta_ratio,True,0,17.725,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-gaussian_seed_z_fraction,True,0,12.729,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_AB-seed_sigma_mm,True,0,17.404,,269.65797101490756,3237,0.08330490300120716,1796,0.08330490300120716
r1149_B,True,0,12.114,,241.1587516008588,2895,0.08330181402447627,1454,0.08330181402447627
r1150_A,True,0,15.727,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_AB-front_width_mm,True,0,12.926,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_AB-front_speed_mm_per_day,True,0,15.629,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_AB-diffusivity_ratio,True,0,12.676,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_AB-rt_alpha,True,0,11.001,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_AB-chemo_kill_rate,True,0,13.162,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_AB-rt_alpha_beta_ratio,True,0,11.467,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_AB-resection_time,True,0,14.385,,230.8200602500263,2770,0.08332854160650768,1329,0.08332854160650768
r1150_AB-seed_sigma_mm,True,0,10.975,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_AB-seed_peak_density,True,0,14.188,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_AB-gaussian_seed_y_fraction,True,0,11.861,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_AB-gaussian_seed_x_fraction,True,0,15.273,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1150_B,True,0,13.386,,230.8200602500263,2770,0.08332854160650768,1329,0.08332854160650768
r1151_AB-diffusivity_ratio,True,0,14.227,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1151_AB-front_speed_mm_per_day,True,0,15.499,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1151_AB-front_width_mm,True,0,15.754,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1150_AB-gaussian_seed_z_fraction,True,0,18.243,,211.97360777549204,2545,0.0832902191652228,1104,0.0832902191652228
r1151_AB-chemo_kill_rate,True,0,14.208,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1151_AB-rt_alpha,True,0,16.507,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1151_A,True,0,19.602,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1151_AB-resection_time,True,0,17.392,,305.7817576366681,3671,0.0832965833932629,2230,0.0832965833932629
r1151_AB-seed_peak_density,True,0,13.877,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1151_AB-rt_alpha_beta_ratio,True,0,15.168,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1151_AB-gaussian_seed_x_fraction,True,0,12.171,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1151_AB-seed_sigma_mm,True,0,17.163,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1151_AB-gaussian_seed_z_fraction,True,0,13.267,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1151_B,True,0,13.327,,305.7817576366681,3671,0.0832965833932629,2230,0.0832965833932629
r1151_AB-gaussian_seed_y_fraction,True,0,14.087,,287.6826700739744,3453,0.08331383436836791,2012,0.08331383436836791
r1152_AB-front_speed_mm_per_day,True,0,13.281,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_AB-chemo_kill_rate,True,0,11.966,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_A,True,0,15.741,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_AB-front_width_mm,True,0,13.284,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_AB-resection_time,True,0,13.563,,232.9497916223653,2796,0.08331537611672579,1355,0.08331537611672579
r1152_AB-diffusivity_ratio,True,0,15.072,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_AB-rt_alpha,True,0,14.656,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_AB-rt_alpha_beta_ratio,True,0,10.281,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_AB-gaussian_seed_x_fraction,True,0,10.734,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_AB-seed_sigma_mm,True,0,11.305,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_AB-seed_peak_density,True,0,15.485,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_AB-gaussian_seed_y_fraction,True,0,12.881,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_AB-gaussian_seed_z_fraction,True,0,13.249,,200.17640778917837,2403,0.08330270819358233,962,0.08330270819358235
r1152_B,True,0,12.867,,232.9497916223653,2796,0.08331537611672579,1355,0.08331537611672579
r1153_AB-front_speed_mm_per_day,True,0,12.638,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_AB-front_width_mm,True,0,13.455,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_AB-diffusivity_ratio,True,0,16.486,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_AB-chemo_kill_rate,True,0,15.759,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_AB-resection_time,True,0,17.053,,309.3311579948687,3712,0.08333274730465214,2271,0.08333274730465214
r1153_A,True,0,21.19,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_AB-rt_alpha,True,0,13.463,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_AB-rt_alpha_beta_ratio,True,0,13.741,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_AB-gaussian_seed_z_fraction,True,0,12.204,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_AB-gaussian_seed_x_fraction,True,0,16.357,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_AB-seed_sigma_mm,True,0,17.641,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_AB-seed_peak_density,True,0,19.563,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1154_AB-front_speed_mm_per_day,True,0,10.334,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1153_AB-gaussian_seed_y_fraction,True,0,17.02,,294.5198861804925,3535,0.08331538505813084,2094,0.08331538505813084
r1153_B,True,0,16.269,,309.3311579948687,3712,0.08333274730465214,2271,0.08333274730465214
r1154_AB-chemo_kill_rate,True,0,9.982,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1154_AB-front_width_mm,True,0,12.802,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1154_AB-resection_time,True,0,11.837,,170.9479514747529,2053,0.08326738990489668,611,0.08326738990489668
r1154_A,True,0,15.557,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1154_AB-diffusivity_ratio,True,0,14.269,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1154_AB-rt_alpha,True,0,10.604,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1154_AB-rt_alpha_beta_ratio,True,0,11.059,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1154_AB-gaussian_seed_x_fraction,True,0,9.868,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1154_AB-seed_peak_density,True,0,11.536,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1154_B,True,0,9.872,,170.9479514747529,2053,0.08326738990489668,611,0.08326738990489668
r1154_AB-gaussian_seed_z_fraction,True,0,14.325,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1154_AB-seed_sigma_mm,True,0,16.456,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1154_AB-gaussian_seed_y_fraction,True,0,16.172,,182.45952828366308,2191,0.08327682714909315,750,0.08327682714909314
r1155_AB-front_speed_mm_per_day,True,0,13.389,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-resection_time,True,0,14.093,,243.2897219730327,2921,0.08328987400651582,1480,0.08328987400651582
r1155_A,True,0,17.439,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-front_width_mm,True,0,17.431,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-diffusivity_ratio,True,0,17.302,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-chemo_kill_rate,True,0,14.469,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-rt_alpha,True,0,14.259,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-rt_alpha_beta_ratio,True,0,14.006,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-seed_peak_density,True,0,13.254,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-seed_sigma_mm,True,0,12.328,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-gaussian_seed_z_fraction,True,0,11.303,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-gaussian_seed_y_fraction,True,0,14.981,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_AB-gaussian_seed_x_fraction,True,0,17.971,,258.2204099289844,3100,0.08329690642870465,1659,0.08329690642870465
r1155_B,True,0,15.989,,243.2897219730327,2921,0.08328987400651582,1480,0.08328987400651582
r1156_A,True,0,15.822,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1156_AB-front_speed_mm_per_day,True,0,16.512,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1156_AB-rt_alpha_beta_ratio,True,0,11.118,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1156_AB-diffusivity_ratio,True,0,15.806,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1156_AB-chemo_kill_rate,True,0,15.32,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1156_AB-front_width_mm,True,0,17.127,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1156_AB-resection_time,True,0,16.58,,267.1360962439022,3206,0.08332379795505372,1765,0.08332379795505372
r1156_AB-rt_alpha,True,0,15.522,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1156_AB-seed_sigma_mm,True,0,11.512,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1156_AB-seed_peak_density,True,0,15.271,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1157_A,True,0,10.651,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1156_AB-gaussian_seed_y_fraction,True,0,13.376,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1156_AB-gaussian_seed_x_fraction,True,0,15.708,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1157_AB-front_speed_mm_per_day,True,0,12.661,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1157_AB-front_width_mm,True,0,12.971,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1157_AB-resection_time,True,0,11.994,,173.46975187273446,2083,0.08327880550779379,642,0.08327880550779379
r1157_AB-rt_alpha,True,0,9.965,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1157_AB-chemo_kill_rate,True,0,12.739,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1157_AB-rt_alpha_beta_ratio,True,0,10.321,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1156_AB-gaussian_seed_z_fraction,True,0,17.696,,240.09572671726346,2882,0.08330871850009142,1441,0.08330871850009142
r1156_B,True,0,16.247,,267.1360962439022,3206,0.08332379795505372,1765,0.08332379795505372
r1157_AB-diffusivity_ratio,True,0,15.034,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1157_AB-seed_peak_density,True,0,10.608,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1157_AB-gaussian_seed_x_fraction,True,0,13.135,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1157_AB-gaussian_seed_y_fraction,True,0,11.222,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1157_AB-gaussian_seed_z_fraction,True,0,11.672,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1157_B,True,0,11.831,,173.46975187273446,2083,0.08327880550779379,642,0.08327880550779379
r1158_A,True,0,12.053,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1157_AB-seed_sigma_mm,True,0,15.427,,164.39027780069992,1973,0.08331995833791177,532,0.08331995833791177
r1158_AB-front_speed_mm_per_day,True,0,12.879,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1158_AB-front_width_mm,True,0,12.783,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1158_AB-resection_time,True,0,16.737,,290.7810338306854,3491,0.08329448118896746,2050,0.08329448118896746
r1158_AB-rt_alpha,True,0,13.78,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1158_AB-chemo_kill_rate,True,0,18.517,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1158_AB-diffusivity_ratio,True,0,19.846,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1159_A,True,0,10.842,,223.75673489129719,2687,0.08327381276192675,1245,0.08327381276192675
r1158_AB-seed_peak_density,True,0,16.315,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1158_AB-gaussian_seed_x_fraction,True,0,15.434,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1158_AB-seed_sigma_mm,True,0,16.478,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1158_B,True,0,14.587,,290.7810338306854,3491,0.08329448118896746,2050,0.08329448118896746
r1158_AB-gaussian_seed_y_fraction,True,0,17.333,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1158_AB-gaussian_seed_z_fraction,True,0,17.507,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1158_AB-rt_alpha_beta_ratio,True,0,20.031,,318.0680425024885,3817,0.08332932735197497,2376,0.08332932735197497
r1159_AB-front_width_mm,True,0,11.156,,223.75673489129719,2687,0.08327381276192675,1245,0.08327381276192675
r1159_AB-front_speed_mm_per_day,True,0,14.284,,223.75673489129719,2687,0.08327381276192675,1245,0.08327381276192675
r1159_AB-resection_time,True,0,15.236,,193.17159307505386,2320,0.08326361770476459,878,0.08326361770476459
r1159_AB-diffusivity_ratio,True,0,16.139,,223.75673489129719,2687,0.08327381276192675,1245,0.08327381276192675
r1159_AB-rt_alpha_beta_ratio,True,0,11.681,,223.75673489129719,2687,0.08327381276192675,1245,0.08327381276192675
r1159_AB-rt_alpha,True,0,12.538,,223.75673489129719,2687,0.08327381276192675,1245,0.08327381276192675
r1159_AB-gaussian_seed_x_fraction,True,0,10.326,,223.75673489129719,2687,0.08327381276192675,1245,0.08327381276192675
r1159_AB-seed_peak_density,True,0,12.605,,223.75673489129719,2687,0.08327381276192675,1245,0.08327381276192675
r1159_AB-chemo_kill_rate,True,0,15.305,,223.75673489129719,2687,0.08327381276192675,1245,0.08327381276192675
