run_name,index,row,matrix,success,mass,log10_mass,V_core,V_edema,log10_V_core,log10_V_edema,r95_core,r95_edema,centroid_drift,R_g,anisotropy,log10_anisotropy,wm_fraction,n_core,n_edema,voxel_volume,final_time,n_steps,wall_time_s,cavity_volume_mm3,dose_volume_mm3
r1169_AB-gaussian_seed_scale,17545,1169,AB:gaussian_seed_scale,True,399509.5737558293,5.601527191108104,394166.0,414861.0,5.595680261958092,5.617903656699042,62.369864518050704,63.72597586541927,23.045552567268565,38.8843399467234,3.345428684155772,0.5244517762845753,0.4538983523638817,394166,414861,1.0,356.18916336326714,585,1.3062675297260284,13574.0,119980.0
r1169_AB-gaussian_seed_x_fraction,17546,1169,AB:gaussian_seed_x_fraction,True,824044.9545797923,5.915950904650261,817506.0,844804.0,5.912491480045912,5.926756475580342,78.65112840894274,79.75587752636166,25.974061558416963,52.8127940272819,2.3331739735973396,0.36794712325853424,0.4000808620367083,817506,844804,1.0,356.18916336326714,585,1.300167202949524,161613.0,513913.0
r1169_AB-gaussian_seed_y_fraction,17547,1169,AB:gaussian_seed_y_fraction,True,623682.8111747574,5.794963774971733,617184.0,641811.0,5.790415362471489,5.807407832867092,78.49203781276162,79.7057087039567,34.17150086275832,48.93714488397069,3.9482611898365003,0.5964058748873292,0.41406863259066873,617184,641811,1.0,356.18916336326714,585,1.3757768347859383,128027.0,437576.0
r1169_AB-gaussian_seed_z_fraction,17548,1169,AB:gaussian_seed_z_fraction,True,578706.1220902466,5.76245807675779,572368.0,596209.0,5.757676103959996,5.7753992560112675,78.54934754662193,79.76214641043707,36.15147448189189,47.60840780470945,4.0760961728345055,0.610244422350727,0.4215041851241177,572368,596209,1.0,356.18916336326714,585,1.2468218877911568,122371.0,428844.0
r1169_B,17549,1169,B,True,3872.1518656484977,3.587952381983399,0.0,0.0,0.0,0.0,0.0,0.0,5.551976937189042,26.351418900043207,1.859117730243201,0.2693068927175834,0.4168385056513617,0,0,1.0,323.6665232767665,3363,3.8828638195991516,0.0,0.0
r1170_A,17550,1170,A,True,49831.302393270336,4.697502238060459,0.0,25997.0,0.0,4.414939939418018,0.0,60.76183012385325,37.56271715142191,39.09715860353434,2.725974341781967,0.4355217637235448,0.4693885276257014,0,25997,1.0,423.1012727855705,1137,1.687645249068737,230902.0,640242.0
r1170_AB-rho,17551,1170,AB:rho,True,92343.70950708845,4.9654073164583625,0.0,136329.0,0.0,5.134591434710877,0.0,32.77193921634788,4.364337711764971,31.349863830627903,1.2704013696084666,0.1039409532923085,0.22491895380018886,0,136329,1.0,423.1012727855705,1137,2.2551250904798508,0.0,0.0
r1170_AB-white_matter_diffusivity,17552,1170,AB:white_matter_diffusivity,True,26188.710584442102,4.418114116224123,0.0,26.0,0.0,1.4313637641589874,0.0,56.23595664084371,32.35842786205376,38.6967315983661,2.038756717202731,0.30936540494435877,0.45790262713475366,0,26,1.0,423.2132958822116,795,1.9763484448194504,234084.0,645418.0
r1170_AB-diffusivity_ratio,17553,1170,AB:diffusivity_ratio,True,78404.20074816298,4.894339331981291,0.0,57387.0,0.0,4.758821089634587,0.0,61.36774397026503,37.91436812313449,40.51556322346273,3.2652987890557514,0.5139229272653257,0.4226748930475061,0,57387,1.0,423.1012727855705,1137,2.9745471999049187,224595.0,626779.0
r1170_AB-resection_time,17554,1170,AB:resection_time,True,165287.59462991628,5.218240259585083,102252.0,222580.0,5.009676058628846,5.347488089255952,47.02127178203499,54.71745608121781,20.615671560430354,38.35788285914117,1.3792883539250869,0.13965506924129312,0.3510785952565071,102252,222580,1.0,349.40125355901705,1117,3.193634510040283,58697.0,249713.0
r1170_AB-chemo_kill_rate,17555,1170,AB:chemo_kill_rate,True,17602.713879626517,4.245579629864446,0.0,0.0,0.0,0.0,0.0,0.0,37.80136848315681,38.74272034074861,2.7803370265083736,0.44409744335736756,0.4766689608245996,0,0,1.0,423.1012727855705,1137,1.9688192382454872,230902.0,640242.0
r1170_AB-chemo_decay_rate,17556,1170,AB:chemo_decay_rate,True,60350.0440510756,4.780677591436385,0.0,47717.0,0.0,4.678682232836399,0.0,62.27358990776106,37.50913292574447,39.1977588076611,2.713927250572792,0.4335982017989367,0.46741538522608905,0,47717,1.0,423.1012727855705,1137,2.9188708662986755,230902.0,640242.0
r1170_AB-rt_alpha,17557,1170,AB:rt_alpha,True,34287.98317009016,4.53514194052875,0.0,11794.0,0.0,4.071697945221614,0.0,60.83584469702052,43.49620104843552,37.48298401444734,5.125978771077942,0.7097768032483817,0.5220862152353164,0,11794,1.0,423.1012727855705,1137,1.8539144918322563,230902.0,640242.0
r1170_AB-rt_alpha_beta_ratio,17558,1170,AB:rt_alpha_beta_ratio,True,48151.04610664259,4.682605726837649,0.0,24273.0,0.0,4.385141347604658,0.0,60.8276253029822,38.041064045671696,39.00594524480925,2.8145438528847184,0.4494080197105501,0.47379998382377475,0,24273,1.0,423.1012727855705,1137,1.7592594251036644,230902.0,640242.0
r1170_AB-gaussian_seed_mass,17559,1170,AB:gaussian_seed_mass,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,423.1012727855705,1137,1.728943057358265,0.0,0.0
r1170_AB-gaussian_seed_scale,17560,1170,AB:gaussian_seed_scale,True,73286.94825223734,4.865026637577834,0.0,40896.0,0.0,4.611691451498025,0.0,69.94998213009065,44.62521621445807,43.9666460945966,3.720172341562919,0.5705630595743874,0.5039987138484986,0,40896,1.0,423.1012727855705,1137,1.7310172617435455,362954.0,906119.0
r1170_AB-gaussian_seed_x_fraction,17561,1170,AB:gaussian_seed_x_fraction,True,59074.646982842045,4.771401135063411,0.0,46502.0,0.0,4.667480970984987,0.0,61.40846847137616,37.0920654598469,39.26418054217019,3.638945966766041,0.5609756069713501,0.48191325340313357,0,46502,1.0,423.1012727855705,1137,1.8068543747067451,225326.0,632179.0
r1170_AB-gaussian_seed_y_fraction,17562,1170,AB:gaussian_seed_y_fraction,True,68531.59090517486,4.835890813727785,0.0,27741.0,0.0,4.443137767395288,0.0,61.34329629226001,33.01264390061232,44.180487566103295,3.7252296872758768,0.5711530552967146,0.4986735041557704,0,27741,1.0,423.1012727855705,1137,2.6101288199424744,241843.0,658625.0
r1170_AB-gaussian_seed_z_fraction,17563,1170,AB:gaussian_seed_z_fraction,True,39231.32472417237,4.5936329731992425,0.0,16304.0,0.0,4.212320803141976,0.0,60.18305409332431,38.88926099251634,37.79270118610808,2.0648667850672853,0.3148920383767358,0.4551620129190024,0,16304,1.0,423.1012727855705,1137,2.5875361040234566,234376.0,646417.0
r1170_B,17564,1170,B,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,349.23408659406914,834,1.541257843375206,0.0,0.0
r1171_A,17565,1171,A,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,1.6016695275902748,0.0,0.0
r1171_AB-rho,17566,1171,AB:rho,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,1.7998674735426903,0.0,0.0
r1171_AB-white_matter_diffusivity,17567,1171,AB:white_matter_diffusivity,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.46532260943684,840,1.908302865922451,0.0,0.0
r1171_AB-diffusivity_ratio,17568,1171,AB:diffusivity_ratio,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,1.442884661257267,0.0,0.0
r1171_AB-resection_time,17569,1171,AB:resection_time,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,432.41138083262166,323,1.274451956152916,0.0,0.0
r1171_AB-chemo_kill_rate,17570,1171,AB:chemo_kill_rate,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,1.8068690448999405,0.0,0.0
r1171_AB-chemo_decay_rate,17571,1171,AB:chemo_decay_rate,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,1.4888947159051895,0.0,0.0
r1171_AB-rt_alpha,17572,1171,AB:rt_alpha,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,1.4879130199551582,0.0,0.0
r1171_AB-rt_alpha_beta_ratio,17573,1171,AB:rt_alpha_beta_ratio,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,1.5023392289876938,0.0,0.0
r1171_AB-gaussian_seed_mass,17574,1171,AB:gaussian_seed_mass,True,1389.558627311315,3.1428768749569733,0.0,0.0,0.0,0.0,0.0,0.0,0.3179925592872954,11.70206909231811,1.0376929379386868,0.016068861135396628,0.19983589200974383,0,0,1.0,300.61763380663484,794,1.544946774840355,257.0,27323.0
r1171_AB-gaussian_seed_scale,17575,1171,AB:gaussian_seed_scale,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,2.226075693964958,0.0,0.0
r1171_AB-gaussian_seed_x_fraction,17576,1171,AB:gaussian_seed_x_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,2.2469491437077522,0.0,0.0
r1171_AB-gaussian_seed_y_fraction,17577,1171,AB:gaussian_seed_y_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,1.6574382483959198,0.0,0.0
r1171_AB-gaussian_seed_z_fraction,17578,1171,AB:gaussian_seed_z_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,300.61763380663484,794,1.4724596589803696,0.0,0.0
r1171_B,17579,1171,B,True,53179.99405645816,4.72574828445761,50624.0,59702.0,4.704365036222725,4.775996154424361,37.21558813185679,38.92300091205713,20.07468591742978,20.572266396226443,2.5124553697044854,0.4000983558561194,0.6292532995040562,50624,59702,1.0,432.65616877950197,390,1.1182809546589851,11535.0,103784.0
r1172_A,17580,1172,A,True,46401.96970367005,4.666536416185886,18812.0,59918.0,4.274458055495012,4.777564556725691,21.307275752662516,25.019992006393608,4.760113725901295,24.154302576806117,1.487010201121454,0.17231394785992357,0.29010366750407296,18812,59918,1.0,329.01883222065624,1444,2.1107356250286102,0.0,0.0
r1172_AB-rho,17581,1172,AB:rho,True,223139.03000724057,5.348575540854212,193349.0,298452.0,5.286344176409084,5.474875948705654,44.02272140611028,51.94227565288221,17.035009245245284,35.250545154385705,2.466894413822055,0.3921505615384717,0.4453265270102125,193349,298452,1.0,329.01883222065624,1444,2.4521548002958298,9240.0,92756.0
r1172_AB-white_matter_diffusivity,17582,1172,AB:white_matter_diffusivity,True,37602.87890022904,4.57522109606119,28950.0,54495.0,4.461663569340875,4.736364626282507,21.02379604162864,23.62202362203543,2.030131277108314,19.623720482031523,1.2665587964123408,0.10262535548837651,0.2558226539652161,28950,54495,1.0,329.51358081906,729,1.9753036871552467,0.0,0.0
r1172_AB-diffusivity_ratio,17583,1172,AB:diffusivity_ratio,True,43574.81808328825,4.639235582687619,22288.0,57325.0,4.3480905842171556,4.758351639340815,21.213203435596427,24.698178070456937,4.156322663839393,23.105359708261947,1.4718635356227172,0.16786754609294247,0.29002248170249617,22288,57325,1.0,329.01883222065624,1444,1.9964685067534447,0.0,0.0
r1172_AB-resection_time,17584,1172,AB:resection_time,True,42244.551557520695,4.625770704265878,0.0,12061.0,0.0,4.081419324134934,0.0,31.591137997862628,14.268000223103133,31.62025238048698,2.6350658918285728,0.4207914795484745,0.4253979805767657,0,12061,1.0,448.3619392069341,1554,2.093348152935505,4096.0,69296.0
r1172_AB-chemo_kill_rate,17585,1172,AB:chemo_kill_rate,True,50411.12010287959,4.702526347291262,23441.0,65025.0,4.369994661608428,4.813087039701321,21.400934559032695,25.88435821108957,4.918080489760519,24.29838061594077,1.5007393620530582,0.1763052735551279,0.29266228896918917,23441,65025,1.0,329.01883222065624,1444,2.172358550131321,0.0,0.0
r1172_AB-chemo_decay_rate,17586,1172,AB:chemo_decay_rate,True,52076.75261063683,4.71664389477572,25180.0,67041.0,4.401072973025948,4.826346961708255,21.37755832643195,26.248809496813376,4.982503550515875,24.357198975962405,1.5063458798477938,0.17792470391136564,0.29370179989369755,25180,67041,1.0,329.01883222065624,1444,2.784642569720745,0.0,0.0
r1172_AB-rt_alpha,17587,1172,AB:rt_alpha,True,46401.96970367005,4.666536416185886,18812.0,59918.0,4.274458055495012,4.777564556725691,21.307275752662516,25.019992006393608,4.760113725901295,24.154302576806117,1.487010201121454,0.17231394785992357,0.29010366750407296,18812,59918,1.0,329.01883222065624,1444,2.7557833045721054,0.0,0.0
r1172_AB-rt_alpha_beta_ratio,17588,1172,AB:rt_alpha_beta_ratio,True,46401.96970367005,4.666536416185886,18812.0,59918.0,4.274458055495012,4.777564556725691,21.307275752662516,25.019992006393608,4.760113725901295,24.154302576806117,1.487010201121454,0.17231394785992357,0.29010366750407296,18812,59918,1.0,329.01883222065624,1444,2.4050168171525,0.0,0.0
r1172_AB-gaussian_seed_mass,17589,1172,AB:gaussian_seed_mass,True,29678.285979632405,4.472438815371053,0.0,0.0,0.0,0.0,0.0,0.0,18.138551643624982,37.33384999060883,2.5735732470854296,0.41053653332150053,0.4521370975030001,0,0,1.0,329.01883222065624,1444,3.425412341952324,31788.0,173802.0
r1172_AB-gaussian_seed_scale,17590,1172,AB:gaussian_seed_scale,True,78548.40908933259,4.895137393313345,44010.0,106782.0,4.643561236537222,5.028502117918628,26.19160170741759,30.23243291566195,4.996470750615844,27.21229205797583,1.3134326579196884,0.11840781062523206,0.2904051427718872,44010,106782,1.0,329.01883222065624,1444,3.266649693250656,0.0,0.0
r1172_AB-gaussian_seed_x_fraction,17591,1172,AB:gaussian_seed_x_fraction,True,34282.29256356639,4.535069856845516,17179.0,45114.0,4.235023159495223,4.654320961703679,21.236760581595302,24.779023386727733,9.55323406472529,21.892979583955317,1.2540902294521519,0.09832878429649636,0.2721471251298532,17179,45114,1.0,329.01883222065624,1444,1.9984595328569412,0.0,0.0
r1172_AB-gaussian_seed_y_fraction,17592,1172,AB:gaussian_seed_y_fraction,True,44914.69712254639,4.652388475408564,21328.0,58162.0,4.3289704942369305,4.7646467989831045,21.400934559032695,24.919871588754223,5.412266822295934,23.866643569498557,1.2766743769979259,0.10608014212954088,0.2947098298326203,21328,58162,1.0,329.01883222065624,1444,2.7667767629027367,0.0,0.0
r1172_AB-gaussian_seed_z_fraction,17593,1172,AB:gaussian_seed_z_fraction,True,47589.72395630477,4.677513185685471,14789.0,62913.0,4.169968173996892,4.798747298008127,20.12461179749811,25.019992006393608,1.75343763227584,23.77929683511342,1.4846920656876668,0.17163638763281142,0.17891269885236896,14789,62913,1.0,329.01883222065624,1444,2.0819257274270058,0.0,0.0
r1172_B,17594,1172,B,True,22182.376384526146,4.346008070009856,0.0,0.0,0.0,0.0,0.0,0.0,43.051873236540175,37.580403047449444,5.7059112533612995,0.7563250125935417,0.6120984241192727,0,0,1.0,449.01290304809925,579,1.834621600806713,217901.0,639377.0
r1173_A,17595,1173,A,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.6882976219058037,0.0,0.0
r1173_AB-rho,17596,1173,AB:rho,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.2694757133722305,0.0,0.0
r1173_AB-white_matter_diffusivity,17597,1173,AB:white_matter_diffusivity,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.1380428609924,1492,2.0461376681923866,0.0,0.0
r1173_AB-diffusivity_ratio,17598,1173,AB:diffusivity_ratio,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.0919117853045464,0.0,0.0
r1173_AB-resection_time,17599,1173,AB:resection_time,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,356.4909910283659,413,1.2111370489001274,0.0,0.0
r1173_AB-chemo_kill_rate,17600,1173,AB:chemo_kill_rate,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.0819905325770378,0.0,0.0
r1173_AB-chemo_decay_rate,17601,1173,AB:chemo_decay_rate,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.1087959259748459,0.0,0.0
r1173_AB-rt_alpha,17602,1173,AB:rt_alpha,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.1191278398036957,0.0,0.0
r1173_AB-rt_alpha_beta_ratio,17603,1173,AB:rt_alpha_beta_ratio,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.051350176334381,0.0,0.0
r1173_AB-gaussian_seed_mass,17604,1173,AB:gaussian_seed_mass,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.0683549121022224,0.0,0.0
r1173_AB-gaussian_seed_scale,17605,1173,AB:gaussian_seed_scale,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.1105999052524567,0.0,0.0
r1173_AB-gaussian_seed_x_fraction,17606,1173,AB:gaussian_seed_x_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.1613231748342514,0.0,0.0
r1173_AB-gaussian_seed_y_fraction,17607,1173,AB:gaussian_seed_y_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.107373669743538,0.0,0.0
r1173_AB-gaussian_seed_z_fraction,17608,1173,AB:gaussian_seed_z_fraction,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,451.7983602265205,288,1.0600905567407608,0.0,0.0
r1173_B,17609,1173,B,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,356.03700445009827,1363,1.9541091099381447,0.0,0.0
r1174_A,17610,1174,A,True,1789640.855390638,6.252765885632706,1825878.0,1844139.0,6.261471993694726,6.265793887932095,107.78682665335315,109.14669028422254,41.6439111269623,60.87173762526761,1.7495249806765385,0.24292014795783393,0.3542251237898697,1825878,1844139,1.0,348.48034321735025,4123,8.456510536372662,0.0,0.0
r1174_AB-rho,17611,1174,AB:rho,True,1661174.9947642684,6.2204153851650075,1662102.0,1662102.0,6.220657933374436,6.220657933374436,109.91815136727874,109.91815136727874,47.647931973190985,62.078742736476904,1.9459566227634837,0.2891331552003589,0.3297154819396134,1662102,1662102,1.0,348.48034321735025,4123,10.02887960523367,182037.0,540569.0
r1174_AB-white_matter_diffusivity,17612,1174,AB:white_matter_diffusivity,True,1447465.3416792657,6.160608173713706,1437149.0,1588975.0,6.15750209922157,6.2011173376439555,89.57678270623477,95.85927185202274,32.20824904041526,57.461805132603125,2.0910034750680744,0.3203547545783772,0.38289785238934126,1437149,1588975,1.0,348.39451232770574,2370,5.048364140093327,0.0,0.0
r1174_AB-diffusivity_ratio,17613,1174,AB:diffusivity_ratio,True,1534965.5071605176,6.186098620713425,1546092.0,1643250.0,6.189235613885055,6.215703905242288,97.02061636580135,100.16985574512923,34.70786062949373,58.60859744297331,2.130800926829189,0.3285428770168257,0.381859755686075,1546092,1643250,1.0,348.48034321735025,4123,4.626123942434788,0.0,0.0
r1174_AB-resection_time,17614,1174,AB:resection_time,True,1545631.164527623,6.189105865829912,1565052.0,1720102.0,6.194529049369876,6.235554453298433,95.12623192369179,101.69070754006975,35.25138501569867,58.89120363049718,1.9401619514963193,0.2878379833867093,0.3722469611225872,1565052,1720102,1.0,296.0231781243002,3992,8.392527185380459,0.0,0.0
r1174_AB-chemo_kill_rate,17615,1174,AB:chemo_kill_rate,True,1785567.9955737293,6.251776393055933,1824490.0,1844139.0,6.261141725382236,6.265793887932095,107.68936809174804,109.14669028422254,41.59275405435588,60.85873917959643,1.7504951335533117,0.24316090774664925,0.3543727887142855,1824490,1844139,1.0,348.48034321735025,4123,9.528760135173798,0.0,0.0
r1174_AB-chemo_decay_rate,17616,1174,AB:chemo_decay_rate,True,1794469.9600947201,6.253936192524763,1827539.0,1844139.0,6.261866891287443,6.265793887932095,107.91200118615167,109.14669028422254,41.70357039502214,60.886882707734394,1.7484147570727682,0.24264446339083945,0.3540527044081079,1827539,1844139,1.0,348.48034321735025,4123,9.82657178491354,0.0,0.0
r1174_AB-rt_alpha,17617,1174,AB:rt_alpha,True,1789640.855390638,6.252765885632706,1825878.0,1844139.0,6.261471993694726,6.265793887932095,107.78682665335315,109.14669028422254,41.6439111269623,60.87173762526761,1.7495249806765385,0.24292014795783393,0.3542251237898697,1825878,1844139,1.0,348.48034321735025,4123,8.15974797308445,0.0,0.0
r1174_AB-rt_alpha_beta_ratio,17618,1174,AB:rt_alpha_beta_ratio,True,1789640.855390638,6.252765885632706,1825878.0,1844139.0,6.261471993694726,6.265793887932095,107.78682665335315,109.14669028422254,41.6439111269623,60.87173762526761,1.7495249806765385,0.24292014795783393,0.3542251237898697,1825878,1844139,1.0,348.48034321735025,4123,10.372224360704422,0.0,0.0
r1174_AB-gaussian_seed_mass,17619,1174,AB:gaussian_seed_mass,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,348.48034321735025,4123,10.41509248316288,0.0,0.0
r1174_AB-gaussian_seed_scale,17620,1174,AB:gaussian_seed_scale,True,1770411.8896003366,6.248074317531538,1788748.0,1788748.0,6.2525494039756015,6.2525494039756015,109.38921336219582,109.38921336219582,44.103298401869196,61.465050729880986,1.7761878061246912,0.2494888842192757,0.34145105484130783,1788748,1788748,1.0,348.48034321735025,4123,4.786306336522102,55391.0,245784.0
r1174_AB-gaussian_seed_x_fraction,17621,1174,AB:gaussian_seed_x_fraction,True,1783328.428504467,6.251231332828833,1818772.0,1844081.0,6.2597784984041684,6.265780228732648,106.45656391223605,108.75201147565042,39.33093397482362,60.76050266667808,1.7665850357167598,0.2471345473206528,0.35538882925554854,1818772,1844081,1.0,348.48034321735025,4123,4.965721100568771,0.0,0.0
r1174_AB-gaussian_seed_y_fraction,17622,1174,AB:gaussian_seed_y_fraction,True,1770104.0395379812,6.2479987931806535,1810870.0,1842072.0,6.257887513823946,6.2653068369731955,111.04053313993049,113.36225121265015,44.15109484216123,60.71059101210086,1.7348736852098545,0.23926785963791744,0.3554788704433991,1810870,1842072,1.0,348.48034321735025,4123,4.207862086594105,0.0,0.0
r1174_AB-gaussian_seed_z_fraction,17623,1174,AB:gaussian_seed_z_fraction,True,1774292.6630877405,6.249025256691302,1813271.0,1840957.0,6.258462955357906,6.265043880532093,110.29505881951376,112.4055158788927,44.978626661115364,60.74933473966021,1.7683972914148227,0.24757984104242206,0.3557327087463562,1813271,1840957,1.0,348.48034321735025,4123,4.232273943722248,0.0,0.0
r1174_B,17624,1174,B,True,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,1.0,295.97857648650444,2503,2.928384244441986,0.0,0.0
r1175_A,17625,1175,A,True,6017.594998842745,3.7794229551410896,0.0,0.0,0.0,0.0,0.0,0.0,8.525723239051661,40.124925884354134,1.7225955811559948,0.23618332881882992,0.338590688293157,0,0,1.0,397.42388752533395,471,1.2809292823076248,74546.0,289590.0
r1175_AB-rho,17626,1175,AB:rho,True,6378.297109495062,3.8047047453881127,0.0,0.0,0.0,0.0,0.0,0.0,8.760715975361213,40.16919695972641,1.7296111524983846,0.23794847694046345,0.34248889060603127,0,0,1.0,397.42388752533395,471,1.2398117259144783,77254.0,296151.0
r1175_AB-white_matter_diffusivity,17627,1175,AB:white_matter_diffusivity,True,5605.989116892786,3.748652250313672,0.0,0.0,0.0,0.0,0.0,0.0,7.250220594746901,39.50008616451711,1.6562497792866342,0.21912583340640565,0.3190218730316026,0,0,1.0,396.87127181497715,331,1.1124024987220764,75155.0,289820.0
r1175_AB-diffusivity_ratio,17628,1175,AB:diffusivity_ratio,True,6289.49129948792,3.7986155206822403,0.0,0.0,0.0,0.0,0.0,0.0,8.581300765400018,40.540533794321085,1.7266624715335626,0.23720744985643663,0.328826660480933,0,0,1.0,397.42388752533395,471,1.2661676108837128,74439.0,288798.0
r1175_AB-resection_time,17629,1175,AB:resection_time,True,6021.578378994319,3.779710343656561,0.0,0.0,0.0,0.0,0.0,0.0,8.25524595940653,40.05708534430712,1.7080938869021804,0.23251173839216324,0.33354707784199283,0,0,1.0,379.1775955346459,493,1.3501973524689674,73536.0,286872.0
r1175_AB-chemo_kill_rate,17630,1175,AB:chemo_kill_rate,True,7635.411582255928,3.8828324524055198,0.0,0.0,0.0,0.0,0.0,0.0,8.532798323474859,40.12208419845938,1.7227644791806949,0.2362259086821277,0.3387625493192213,0,0,1.0,397.42388752533395,471,1.215053029358387,74546.0,289590.0
r1175_AB-chemo_decay_rate,17631,1175,AB:chemo_decay_rate,True,3743.2143406100854,3.573244696010769,0.0,0.0,0.0,0.0,0.0,0.0,8.5146830530914,40.12935247359092,1.7223342999572027,0.23611745056470337,0.3383220324289121,0,0,1.0,397.42388752533395,471,1.4819650053977966,74546.0,289590.0
r1175_AB-rt_alpha,17632,1175,AB:rt_alpha,True,6007.2800252411735,3.77867787675883,0.0,0.0,0.0,0.0,0.0,0.0,8.532815667680891,40.13454264784485,1.7231451842613394,0.23632187063852095,0.3385812008167174,0,0,1.0,397.42388752533395,471,1.3735409379005432,74546.0,289590.0
r1175_AB-rt_alpha_beta_ratio,17633,1175,AB:rt_alpha_beta_ratio,True,5662.175205205217,3.752983303650874,0.0,0.0,0.0,0.0,0.0,0.0,8.781816623957004,40.47319629620095,1.7425888300341992,0.24119492588647692,0.33818451818030093,0,0,1.0,397.42388752533395,471,1.2474095150828362,74546.0,289590.0
r1175_AB-gaussian_seed_mass,17634,1175,AB:gaussian_seed_mass,True,9986.654641693403,3.999420031372251,0.0,0.0,0.0,0.0,0.0,0.0,0.4718776717649458,22.149897931668633,1.0820838530837977,0.03426091651965689,0.4279509377322443,0,0,1.0,397.42388752533395,471,1.1994870752096176,0.0,0.0
r1175_AB-gaussian_seed_scale,17635,1175,AB:gaussian_seed_scale,True,36.374521408733806,1.5607972878795071,0.0,0.0,0.0,0.0,0.0,0.0,1.4163896169666224,11.826896552428883,1.1912031773059808,0.07598584314288945,0.6019342580196831,0,0,1.0,397.42388752533395,471,1.2723597884178162,341.0,29641.0
r1175_AB-gaussian_seed_x_fraction,17636,1175,AB:gaussian_seed_x_fraction,True,7205.166367994918,3.8576440131677723,0.0,0.0,0.0,0.0,0.0,0.0,1.9007518326653947,41.30419881261899,1.1194173126937226,0.04899201933791497,0.3188564307021033,0,0,1.0,397.42388752533395,471,1.2835073843598366,74435.0,289292.0
r1175_AB-gaussian_seed_y_fraction,17637,1175,AB:gaussian_seed_y_fraction,True,5802.795569562843,3.7636372707929175,0.0,0.0,0.0,0.0,0.0,0.0,8.12940743387019,39.86293318400943,1.6520570936170769,0.21802505207297676,0.23448159652161504,0,0,1.0,397.42388752533395,471,1.2267097607254982,74965.0,290150.0
